textid|text|obscurity|density|lengthr
592|An old mouse was running in and out over the stone doorstep, carrying peas and beans to her family in the wood.|5.026827|3.1600473|2.231008
645|Cowering forward for warmth and to make me a screen against the wind, the convicts were closer to me than before.|4.9729233|3.1375556|2.2768846
344|Two ships that at the distance seemed of considerable burden were heading towards them some five miles away.|5.30365|3.0038247|2.1615028
1164|All men contain several men inside them, and most of us bounce from one self to another without ever knowing who we are.|4.7791176|3.0630233|2.4345984
738|Then was the time when we appreciated the little match and thought with profound respect of the men who invented and perfected it.|4.688076|2.789117|2.6523943
1134|Like snails, we were fixed to our shells, and I declare it is easy to lead a snail's life.|5.1772537|3.8|1.7265291
1199|The tragedy is not that things are broken. The tragedy is that they are not mended again.|4.6874027|4.2825265|1.7014351
2021|In addition to knowing the secrets of the universe, I can assure you, I am quite potty trained.|5.1923923|3.5475633|1.8505068
770|Of the many consequences which flow from the law of duality, this is perhaps the most deserving of attention.|4.9964447|3.183114|2.184764
1232|As we look ahead into the next century, leaders will be those who empower others.|5.6982613|3.5845017|1.4970365
311|I would much have liked to take him with me; but this was next to impossible, in the existing circumstances.|4.465994|3.6848013|2.1615028
858|After they had eaten as much as they wanted, the things were put away in the bag, and they settled down comfortably for the evening.|4.1617146|3.1102123|2.6949196
144|At some point in your childhood you and your friends went outside to play together for the last time and nobody knew.|4.9052143|2.9091742|2.367546
1080|You'd have done better to clothe yourself in knowledge, for all the good your scraps of armor did you.|4.920227|3.4480975|2.0199704
2101|When she assured him that she had not kissed the other man, he knew she was lying - yet he was glad that she had taken the trouble to lie to him.|3.0342197|3.7470336|2.963212
424|You throw a torch into a pile of buildings, and when they are consumed, you sit among the ruins and lament the fall.|4.5535393|3.2751892|2.3450165
647|Over and over and over again, we would make these journeys, and sometimes they would last as long as three hours at a stretch.|4.280197|3.168629|2.566318
813|Open lines for the pieces are the things that matter, and the fewer pawns there are left, the more open lines are available for the attack.|3.9475327|3.0465877|2.8411136
378|This is an article which by some mistake has been omitted from the catalogue, though it ought to have been in it.|4.773735|3.1375556|2.2768846
1211|No problem can be solved from the same level of consciousness that created it.|5.9075203|3.421419|1.4186883
679|Away on the right came sounds, a thud of galloping horses on grass and the jingle of bridle reins and the voices of men.|4.585367|3.0630233|2.4345984
716|Madly he ran to the other window of the room, tore back the shutters, shivered the glass, and flung his rifle to his shoulder.|4.088627|3.3214855|2.566318
341|She no longer considered the dogs, and because she was sore and tired, she persisted in riding on the sled.|4.7339287|3.3827202|2.1381488
774|If you have talents fitting you for such vocations you are lucky, for these are the ones for which there is the greatest demand.|4.358856|2.984962|2.609528
704|That everybody should be in love with her appeared to him only proper, for he had never met her like, and assumed that it did not exist.|3.9837952|3.0732934|2.7789588
1019|Football is a game of opinion and there are perhaps people in your profession who don't like the way you do your bit.|4.6403065|3.0942006|2.367546
342|Again the rope was attached and he was launched, and again he struck out, but this time straight into the stream.|4.55208|3.309697|2.2768846
724|If you look closely at the outside of a steel pen just above the nib, you will see that across it run tiny lines.|4.720648|3.1375556|2.2768846
975|Power isn't determined by your size, but the size of your heart and dreams!|4.780964|4.5859737|1.3393965
195|There's no match that you can't win, and there's no match that you'll win for sure.|4.7745132|4.2531376|1.5487499
1596|For it is easy to criticize and break down the spirit of others, but to know yourself takes a lifetime.|4.9827843|3.2560265|2.043795
717|Almost at once the door at the end on the left side was flung open and a large figure appeared flourishing a napkin.|4.8248444|2.9191802|2.3450165
2010|Their sole wish, now and in the past, was to live at peace and in normal business relations with their neighbours.|4.4981422|3.298053|2.299686
1095|Home is behind, the world ahead, and there are many paths to tread through shadows to the edge of night, until the stars are all alight.|3.7785568|3.2215512|2.7789588
912|You are the only thing that can ease my mind on days like these. You are the only one that can take my mind somewhere else.|3.6471539|3.762652|2.5008526
2051|Though seeing, they do not see; though hearing, they do not hear or understand.|4.8081055|4.338003|1.4449091
701|We could always have got in there, but we didn't want to fuss an old lady, so we thought we'd try the inn first.|4.190935|3.6315866|2.253992
892|Just when you think the world couldn't get any colder, something good always grows.|5.2413673|3.7444525|1.5487499
2020|Kurama, there is no person who does not carry scars upon their heart, and if there were such a man, they would be a shallow soul.|3.893446|3.2903697|2.6310039
842|To the children it almost seemed as though the train itself was alive, and was at last responding to the love that they had given it so freely and so long.|3.555315|2.7649682|3.1603208
797|When she had finished her meal, and was about to go back to the road of yellow brick, she was startled to hear a deep groan near by.|3.9701252|3.1102123|2.6949196
534|Among the cases in which no inference was possible, it was found, that there were two distinct forms of the final equation.|4.198675|3.199319|2.5008526
850|If you come to think of it, there must be some language that everyone could understand, if we only knew what it was.|4.3768196|3.2751892|2.3450165
2233|Gardens and flowers have a way of bringing people together, drawing them from their homes.|5.239456|3.4365747|1.7265291
1121|I speak to everyone in the same way, whether he is the garbage man or the president of the university.|4.9216824|3.2687578|2.0199704
